ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10000107,Parx Men White Printed Round Neck T-shirt,Parx,Men,349,5,"White printed T-shirt, has round neck and short sleeves", White
10016753,Vishudh Women Blue & White Floral Embroidered Straight Kurta,Vishudh,Women,412,5,"Blue and white embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits",Blue
10012413,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,FIDO DIDO,Men,1299,5,"Navy blue printed T-shirt,has mandarin collar,short sleeves",Blue
10003523,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,Gini and Jony,Boys,649,3,"Blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket",Blue
10007713,her by invictus Women Black Textured Cushioned Flats,her by invictus,Women,1999,6,"A pair of black pointed toe cushioned flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10017571,Soie Nude Lace Non-Wired Non Padded full coverage Everyday Bra FB-705nude,Soie,Women,988,5,Nude lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10004143,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,HIGHLANDER,Men,699,5,"White and blue striped casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10006031,ID Men Brown Solid Leather Mid-Top Sneakers,ID,Men,1286,5,"A pair of round-toe brown sneakers, has mid-top styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10016703,Raymond Men Yellow Solid Polo Collar T-shirt,Raymond,Men,999,5,T-shirt, Yellow
10013671,PARFAIT Plus Size Black Solid Non-Wired Non Padded Everyday Bra P5641,PARFAIT,Women,1609,4,Black solid full-coverage everyday bra with lace detailNon padded and non-wired cut and sew cupsRegular straps and back closureBack style: Regular straps with a hook to make it racer backFeature: Side Bone, Red
10013651,PARFAIT Plus Size Women Navy Blue Solid Low-Rise Hipsters P5395,PARFAIT,Women,999,2,"Navy blue solid low-rise hipsters with lace inserts and bow detailing, has an inner elasticated waistband, double layered gusset",Blue
10001097,Beli Women Black & Blue Woven Design Heels,Beli,Women,849,7,"A pair of black, blue, and beige open toe heels, has regular styling, backstrap detailSynthetic upper with woven designCushioned footbedTextured and patterned outsole, has a block heel",Blue
10000683,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-SKN,Lady Lyka,Women,425,5,Red and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10003817,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10004135,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Coral and navy blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10017741,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,779,5,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey
10016671,Raymond Men Brown Self Design Polo Collar T-shirt,Raymond,Men,892,5,"Brown self design solid T-shirt, has a polo collar, short sleeves", Brown
1001062,Blackberrys Navy Single-Breasted Slim Fit Formal Blazer,Blackberrys,Men,2997,6,"Black woven formal blazer, has a notched lapel, single-breasted with double 
button closure, long sleeves with buttoned detail on the hems, 
structured shoulders, two welt pockets on the front, a mock chest 
pocket, a double vented back hem, and has an attached lining with three built-in pockets", Black
10004139,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Rust printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",
10012799,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: Mustard yellow and bluePattern: PrintedSuitable For: 4 seater tableMaterial: Cotton,
1000740,ahilya Gold-Plated Sterling Silver Hoop Earrings,ahilya,Women,8356,3,"A pair of gold-plated sterling silver hoop earrings, has an intricately designed base with embossed and pearl-like detailSecured with an insert closure", Gold
10017841,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,752,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000097,Parx Men Peach-Coloured Solid Round Neck T-shirt,Parx,Men,489,5,Peach-coloured solid t-shirt has a round neck and short sleeves, Red
10017459,DKNY Unisex Silver Cabin Trolley Bag,DKNY,Unisex,13365,6,"Silver textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Silver
10017479,Soie Maroon Lace Non-Wired Non Padded full coverage Everyday Bra FB-705,Soie,Women,988,5,Maroon lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10007617,Roadster Women Beige Woven Design One Toe Flats,Roadster,Women,1199,5,"A pair of beige open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Beige
10009693,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Stretchable Ankle-Length Jeans,SPYKAR,Women,1079,7,"Blue light wash 5-pocket mid-rise ankle-length jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10003097,Gini and Jony Boys White & Grey Dyed Round Neck T-shirt,Gini and Jony,Boys,559,3,"White and grey dyed T-shirt with applique and embroidered detail, has a round neck, short sleeves", White
10002487,Michael Kors Women Wonderlust Sensual Essence Eau De Parfum Spray 100 ml,Michael Kors,Women,7920,2,"NotesTop notes: Pink pepper, pear, sour cherry and peonyHeart notes: Jasmine and orange blossom Base notes: Amber, cashmere wood and suede",
10003819,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue
10003497,Gini and Jony Girls Yellow & Grey Printed Top with Shorts,Gini and Jony,Girls,419,5,"This clothing set consists of top and shortsYellow printed top, has a round neck, sleevelessGrey solid shorts, has a drawstring closure", Yellow
10017397,Story@home Off-White & Olive Green Floral 210 TC Cotton 1 KingBedsheet with 2 Pillow Covers,Story@home,Unisex,1399,4,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: Off-White and Olive GreenPattern: Floral, Green
10002003,Police Men Imperial Patchouli Eau de Toilette 100 ml,Police,Men,2095,3,"NotesTop notes: Mandarin orange, spices and bergamotHeart notes: Green and floral notesBase notes: Patchouli and woody notes",
10003831,Homesake Red & Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Red and Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Red
10002441,Brown Solid Casual Jacket,U.S. Polo Assn. Denim Co.,Men,3499,7,"This brown jacket from U.S. Polo Assn. Denim Co, featuring a diagonal check quilt pattern on the yoke is a timeless staple that will never step out of vogue. Fashioned from cotton fabric, this full-sleeved jacket promises unmatched comfort all day long. Just tag it with washed denims and shoes.Full zip placketDiagonal check quilt pattern on the yokeSlash pocketsBrand trim on the chest", Brown
10012877,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10017007,Campus Sutra Men Grey & Black Standard Regular Fit Checked Casual Shirt,Campus Sutra,Men,479,5,"Grey and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Black
10016665,Raymond Men Grey & Blue Striped Polo Collar T-shirt,Raymond,Men,1249,5,"Grey and blue striped T-shirt, has polo collar, short sleeves, one pocket",Blue
10017601,Parx Men Navy Blue & Green Slim Fit Printed Casual Shirt,Parx,Men,959,5,"Navy Blue and green printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10001585,Nautica Men Voyage Sport Eau De Toilette 100 ml,Nautica,Men,1830,3,"NotesTop note: Sea notes, sea salt, citruses and corianderHeart note: Palm leaf, green pepper, apple and geraniumBase note: Brazilian redwood, musk, vetiver and patchouli",
10003109,Gini and Jony Girls Yellow & Green Pure Cotton Printed Top,Gini and Jony,Girls,489,3,"Yellow and green printed knitted regular top with waist tie-up detail, has a round neck, sleeveless", Green
10013543,PARFAIT Plus Size Nude-Coloured Solid Underwired Lightly Padded Balconette Bra 4815,PARFAIT,Women,1609,2,Nude-coloured solid medium-coverage Balconette braLightly Padded and Underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: All Day ComfortComes with a pair of extra straps, Red
10004357,Park Avenue Women Yellow & Red Printed Linen Sheath Dress,Park Avenue,Women,1079,5,"Yellow and red printed woven sheath dress, has a round neck, sleeveless, concealed zip closure,, straight hem", Red
10013589,PARFAIT Plus Size Black Solid Underwired Non Padded Everyday Bra P5412,PARFAIT,Women,1679,2,Black solid medium-coverage everyday braNon padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone, Red
10001157,Raymond Men Grey Solid Woven Nehru Jacket,Raymond,Men,1749,5,"Grey solid woven nehru jacket, has a mandarin collar, a full button placket, sleeveless, three pockets.", Grey
10015915,Raymond Men Brown Self-Checked Single-Breasted Formal Suit,Raymond,Men,6649,5,"Brown self-checked single-breasted formal suitBrown self-checked blazer, has a notched lapel, single breasted with double button closure, long sleeves, three pockets, double vented back hem, an attached liningBrown self-checked waistcoat, has a V-neck, sleeveless, two pocketsBrown self-checked mid-rise trousers, has a zip fly with a button and a hook-and-bar closure, four pockets, a waistband with belt loops", Brown
10009747,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,SPYKAR,Women,999,7,"Blue dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10012789,SEJ by Nisha Gupta Set of 6 Pink & Green Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table mats Shape: Rectangle Colour: Pink and green Pattern: Printed Suitable For: 6 seater table Material: Cotton , Green
1000182,Jn Joy Navy Sheer Top,Jn Joy,Women,2399,6,"Navy blue sheer top, has a round neck, sleevelessComes with a camisole and a keychain", Navy
10012791,SEJ by Nisha Gupta Set of 4 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 4 seater tableMaterial: Cotton, Red
10013621,PARFAIT Plus Size Maroon Solid Underwired Lightly Padded Plunge Bra 2801,PARFAIT,Women,1189,2,Maroon solid medium-coverage Plunge braLightly Padded and Underwired seamless cups with lace detailRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10002807,Qraa Men Set of 2 Intense Acne Clearing Face Wash 100gm each,Qraa Men,Men,576,1,"What It Is?:Qraa Men Pack of 2 Intense Acne Clearing Face Wash 100gm eachWhat It Does?:Qraa Men Acne Clearing Face Wash enriched with tea tree oil and natural ingredients, is an effective oil-free foaming cleansing gel that gently cleanses and clears skin, prevents breakouts and blackheads. It effectively unclogs pores and helps control the moisture levels in skin, resulting in fresh, soft, smooth and clear skin.Features:Acne clearing face wash for men with tea tree oil that is known for its beneficial excellence as a natural remedy for the treatment of acneDue to its antiseptic, antifungal properties, tea tree oil works as an effective remedy for allergic skin reactions and helps to prevent pimplesThe gentle formula helps unclogs pores and controls excess oil, leaving skin feeling fresh, clear and smoothNatural skin brightening formula that promotes healthy, clear skinThis product is free from chemicals and synthetic ingredientsIngredients:Water, Glycerin, Sodium Chloride, Disodium Edta, Bht, Phenoxyethanol, Tea Tree Oil, Neem Extract and Ginger Extract",
10017429,DKNY Unisex Black Solid Leather Backpack with Pouch,DKNY,Unisex,13020,7,Black backpackPadded haul loop3 and more main compartments with zip closurePadded backZip PocketPadded shoulder strap: PaddedWater-resistance: YesComes with a pouchWarranty: 5 yearsWarranty provided by brand/manufacturer, Black
10000727,Lady Lyka Women Black and Beige Pack of 2 Beginners Bras ATHLETE-SKN-BLK-Multi,Lady Lyka,Women,425,5,Pack of 2 Black and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
1000744,ahilya Oxidised Sterling Silver Ring,ahilya,Women,4275,4,"Oxidised Sterling silver ring, has an intricate design with teardrop-shaped detail throughout", Silver
10014683,BuckleUp Women Black Textured Belt,BuckleUp,Women,449,5,Black textured beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Red
